sample_id,source_id,paper_id,site_name,land_use,province,n_hm_obs,n_op_obs,n_hm_elements,n_op_families,hm_elements,op_families,has_hm,has_op,hm_op_paired,is_summary_only,evidence_level,n_source,matrix_flag,readiness,qa_flag
P07474_s13_____tt_K________tt_D___,10.1016/j.envmic.2016.03.005,P07474,${ \tt K } ^ { \tt D }$,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s14___mathrm_____L__________m,10.1016/j.envmic.2016.03.005,P07474,$\mathrm { ~ L ~ } ^ { \mathrm,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s15_____tt_M__________tt_M___,10.1016/j.envmic.2016.03.005,P07474,${ \tt M } ^ { { \tt M } }$,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s16___Nu______mathrm_____D___,10.1016/j.envmic.2016.03.005,P07474,$\Nu ^ { \mathrm { ~ D ~ } }$,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s17__0______mathrm_____D_____,10.1016/j.envmic.2016.03.005,P07474,$0 ^ { \mathrm { ~ D ~ } }$,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s4___mathsf___A________mathr,10.1016/j.envmic.2016.03.005,P07474,$\mathsf { A } ^ { \mathrm { ~,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s5___texttt___B________mathr,10.1016/j.envmic.2016.03.005,P07474,$\texttt { B } ^ { \mathrm { U,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s6___mathsf___C________mathr,10.1016/j.envmic.2016.03.005,P07474,$\mathsf { C } ^ { \mathrm { ~,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s8___mathbb___E________mathr,10.1016/j.envmic.2016.03.005,P07474,$\mathbb { E } ^ { \mathrm { ~,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s9__G______textrm___M_____,10.1016/j.envmic.2016.03.005,P07474,$G ^ { \textrm { M } }$,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07629_tr1_Aromaticring,10.1016/j.ecoenv.2010.07.005,P07629,Aromatic ring (Toxic equivalency factors,other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P07629_tr3_Range,10.1016/j.ecoenv.2010.07.005,P07629,Range (Toxic equivalency factors (TEF),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P07629_tr4_Percentageofpos,10.1016/j.ecoenv.2010.07.005,P07629,Percentage of positive results (%) (Toxi,other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P07639_BS,10.1016/j.apr.2017.09.002,P07639,BS (The total concentrations of PB),e_waste,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07639_NBS,10.1016/j.apr.2017.09.002,P07639,NBS (The total concentrations of PB),e_waste,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07663_tr1_Dissolved,10.1016/j.scitotenv.2017.10.109,P07663,Dissolved (Table 1),other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07663_tr2_Particulate,10.1016/j.scitotenv.2017.10.109,P07663,Particulate (Table 1),other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07663_tr3_Medianofsuma,10.1016/j.scitotenv.2017.10.109,P07663,Median of suma (Table 1),other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07663_tr4_Range,10.1016/j.scitotenv.2017.10.109,P07663,Range (Table 1),other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07663_tr5_Median,10.1016/j.scitotenv.2017.10.109,P07663,Median (Table 1),other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P08111_MAX,10.1007/s11368-020-02838-2,P08111,Max (Table 1 Detection of 15 PAHs i),urban_green,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_stat_row,stat_row_as_sample
P08111_SD,10.1007/s11368-020-02838-2,P08111,SD (Table 1 Detection of 15 PAHs i),urban_green,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_stat_row,stat_row_as_sample
P08111_SEM,10.1007/s11368-020-02838-2,P08111,SEM (Table 1 Detection of 15 PAHs i),urban_green,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_stat_row,stat_row_as_sample
P08111_tr12_MedianMaxMinMea,10.1007/s11368-020-02838-2,P08111,Median Max Min Mean (Table 1 Detection o,urban_green,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P08111_tr18_Median,10.1007/s11368-020-02838-2,P08111,Median (Table 1 Detection of 15 PAHs i),urban_green,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P08111_tr3_MinMeanSEMSD,10.1007/s11368-020-02838-2,P08111,Min Mean SEM SD (Table 1 Detection of 15,urban_green,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P08111_tr6_MedianMax,10.1007/s11368-020-02838-2,P08111,Median Max (Table 1 Detection of 15 PAHs,urban_green,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P08598_MAX,10.1016/j.scitotenv.2021.147082,P08598,Max,other,,5,1,5,1,"Cd_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PAHs,True,True,True,False,A_sample_table,1,soil,not_training_ready_stat_row,stat_row_as_sample
P08598_W,10.1016/j.scitotenv.2021.147082,P08598,W,other,,2,1,2,1,"Cu_mgkg,Zn_mgkg",PAHs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P09059_2,10.1016/j.scitotenv.2020.xxxxx,P09059,2,other,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09059_3,10.1016/j.scitotenv.2020.xxxxx,P09059,3,other,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09083_BS,10.1016/j.ecoenv.2024.116014,P09083,BS,urban_green,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09083_GJ,10.1016/j.ecoenv.2024.116014,P09083,GJ,urban_green,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09083_GS,10.1016/j.ecoenv.2024.116014,P09083,GS,urban_green,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09083_GW,10.1016/j.ecoenv.2024.116014,P09083,GW,urban_green,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09083_YN,10.1016/j.ecoenv.2024.116014,P09083,YN,urban_green,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s10_Nam_Co,P09817,P09817,Nam Co,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s10_Nam_Co_2012.12.06,P09817,P09817,Nam Co 2012.12.06,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s10_Nam_Co_2013.07.18,P09817,P09817,Nam Co 2013.07.18,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s11_Nam_Co,P09817,P09817,Nam Co,other,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s11_Nam_Co_2012.12.12,P09817,P09817,Nam Co 2012.12.12,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s11_Nam_Co_2013.07.25,P09817,P09817,Nam Co 2013.07.25,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s11_SFS_field_blank_3,P09817,P09817,SFS field blank 3,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s12_Nam_Co,P09817,P09817,Nam Co,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s12_Nam_Co_2013.07.30,P09817,P09817,Nam Co 2013.07.30,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s12_Ngari_2014.06.09,P09817,P09817,Ngari 2014.06.09,other,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s12_SFS_field_blank_4,P09817,P09817,SFS field blank 4,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s13_Nam_Co,P09817,P09817,Nam Co,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s13_Nam_Co_2013.08.03,P09817,P09817,Nam Co 2013.08.03,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s13_Ngari_2014.06.14,P09817,P09817,Ngari 2014.06.14,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s13_SFS_field_blank_5,P09817,P09817,SFS field blank 5,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s14_Nam_Co,P09817,P09817,Nam Co,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s14_Nam_Co_2012.12.01,P09817,P09817,Nam Co 2012.12.01,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s14_Ngari_2014.06.19,P09817,P09817,Ngari 2014.06.19,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s14_SFS_field_blank_6,P09817,P09817,SFS field blank 6,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s15_Nam_Co_2012.12.16,P09817,P09817,Nam Co 2012.12.16,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s15_Ngari,P09817,P09817,Ngari,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s15_Ngari_2014.06.24,P09817,P09817,Ngari 2014.06.24,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s15_SFS_field_blank_7,P09817,P09817,SFS field blank 7,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s16_Ngari,P09817,P09817,Ngari,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s16_Ngari_2014.06.15,P09817,P09817,Ngari 2014.06.15,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s16_Ngari_2014.10.07,P09817,P09817,Ngari 2014.10.07,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s16_SFS_field_blank_8,P09817,P09817,SFS field blank 8,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s17_Ngari,P09817,P09817,Ngari,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s17_Ngari_2014.07.01,P09817,P09817,Ngari 2014.07.01,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s17_average,P09817,P09817,average,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s18_Ngari,P09817,P09817,Ngari,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s18_Ngari_2014.10.16,P09817,P09817,Ngari 2014.10.16,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s18_Ngari_2014.10.17,P09817,P09817,Ngari 2014.10.17,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s19_Ngari,P09817,P09817,Ngari,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s19_Ngari_2014.10.22,P09817,P09817,Ngari 2014.10.22,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s19_Ngari_2014.10.31,P09817,P09817,Ngari 2014.10.31,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s19__ng_sample-1_,P09817,P09817,(ng sample-1),other,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s1_AAS_field_blank_1,P09817,P09817,AAS field blank 1,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s1_Lulang,P09817,P09817,Lulang,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s20_Ngari,P09817,P09817,Ngari,other,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s20_procedural_blank_1,P09817,P09817,procedural blank 1,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s21_procedural_blank_2,P09817,P09817,procedural blank 2,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s22_Ngari,P09817,P09817,Ngari,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s22_procedural_blank_3,P09817,P09817,procedural blank 3,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s23_procedural_blank_4_proced,P09817,P09817,procedural blank 4 procedural ,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s24_procedural_blank_6,P09817,P09817,procedural blank 6,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s26_average,P09817,P09817,average,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s2_AAS_field_blank_2,P09817,P09817,AAS field blank 2,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s2_Lulang,P09817,P09817,Lulang,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s2_Lulang_2013.08.16,P09817,P09817,Lulang 2013.08.16,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s2_Lulang_2013.08.21,P09817,P09817,Lulang 2013.08.21,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s2_Nam_Co,P09817,P09817,Nam Co,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s3_AAS_field_blank_3,P09817,P09817,AAS field blank 3,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s3_Lulang,P09817,P09817,Lulang,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s3_Lulang_2013.08.21,P09817,P09817,Lulang 2013.08.21,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s3_Lulang_2013.08.26,P09817,P09817,Lulang 2013.08.26,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s3_Nam_Co,P09817,P09817,Nam Co,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s3_Ngari,P09817,P09817,Ngari,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s4_AAS_field_blank_4,P09817,P09817,AAS field blank 4,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s4_Lulang,P09817,P09817,Lulang,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s4_Lulang_2013.08.26,P09817,P09817,Lulang 2013.08.26,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s4_Lulang_2015.01.07,P09817,P09817,Lulang 2015.01.07,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s4_Nam_Co,P09817,P09817,Nam Co,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s5_AAS_field_blank_5,P09817,P09817,AAS field blank 5,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s5_Lulang,P09817,P09817,Lulang,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s5_Lulang_2013.08.31,P09817,P09817,Lulang 2013.08.31,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s5_Lulang_2015.01.13,P09817,P09817,Lulang 2015.01.13,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s5_Ngari,P09817,P09817,Ngari,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s6_AAS_field_blank_6,P09817,P09817,AAS field blank 6,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s6_Lulang,P09817,P09817,Lulang,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s6_Lulang_2015.01.07,P09817,P09817,Lulang 2015.01.07,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s6_Lulang_2015.01.18,P09817,P09817,Lulang 2015.01.18,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s6_Ngari,P09817,P09817,Ngari,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s7_Lulang,P09817,P09817,Lulang,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s7_Lulang_2015.01.13,P09817,P09817,Lulang 2015.01.13,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s7_Lulang_2015.01.23,P09817,P09817,Lulang 2015.01.23,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s7_average,P09817,P09817,average,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s8_Lulang_2015.01.18,P09817,P09817,Lulang 2015.01.18,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s8_Nam_Co_2013.08.03,P09817,P09817,Nam Co 2013.08.03,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s9_Lulang_2015.01.23,P09817,P09817,Lulang 2015.01.23,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s9_Nam_Co,P09817,P09817,Nam Co,other,,0,2,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s9_Nam_Co_2012.12.03,P09817,P09817,Nam Co 2012.12.03,other,,0,3,0,2,,"OCPs,PCBs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09817_s9_PUF_for_SFS_SFS_field_bla,P09817,P09817,PUF for SFS SFS field blank 1,other,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09823_s2_Guangzhou,P09823,P09823,Guangzhou,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09823_s3_Foshan,P09823,P09823,Foshan,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09823_s4_Huizhou,P09823,P09823,Huizhou,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09823_s5_Shaoguan,P09823,P09823,Shaoguan,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09823_s6_Pearl_River_Delta,P09823,P09823,Pearl River Delta,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P09823_s7_Dalian,P09823,P09823,Dalian,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10188_s2_Loamy_mixed_active_thermi,P10188,P10188,Loamy mixed active thermic aer,other,,4,0,4,0,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P10228_R0,P10228,P10228,R0,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_R1,P10228,P10228,R1,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_R2,P10228,P10228,R2,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_S1,P10228,P10228,S1,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_S2,P10228,P10228,S2,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_S3,P10228,P10228,S3,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_S4,P10228,P10228,S4,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_S5,P10228,P10228,S5,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_S6,P10228,P10228,S6,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_S7,P10228,P10228,S7,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_S8,P10228,P10228,S8,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10228_S9,P10228,P10228,S9,agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10229_R0,P10229,P10229,R0,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_R1,P10229,P10229,R1,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_R2,P10229,P10229,R2,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_S1,P10229,P10229,S1,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_S2,P10229,P10229,S2,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_S3,P10229,P10229,S3,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_S4,P10229,P10229,S4,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_S5,P10229,P10229,S5,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_S6,P10229,P10229,S6,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_S7,P10229,P10229,S7,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_S8,P10229,P10229,S8,agricultural,,0,3,0,2,,"OCPs,PAHs",False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10229_S9,P10229,P10229,S9,agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10247_1,P10247,P10247,1,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10247_2,P10247,P10247,2,other,,1,2,1,1,As_mgkg,OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10247_3,P10247,P10247,3,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10247_4,P10247,P10247,4,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10247_5,P10247,P10247,5,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10247_6,P10247,P10247,6,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10247_AS,P10247,P10247,As,other,,3,0,3,0,"Hg_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P10247_CU,P10247,P10247,Cu,other,,1,0,1,0,Cr_mgkg,,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P10247_DDT,P10247,P10247,DDT,other,,3,0,3,0,"Cr_mgkg,Cu_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P10247_HCH,P10247,P10247,HCH,other,,4,0,4,0,"As_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
