sample_idx,site_id,factor_name,factor_col,track,value,detected,B,R,threshold_type,upper_limit,lower_limit,standard_source
1482,1483,pH,SoilpH,production,6.36,True,1,0.0718,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1483,1484,pH,SoilpH,production,6.36,True,1,0.0718,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1484,1485,pH,SoilpH,production,6.36,True,1,0.0718,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1485,1486,pH,SoilpH,production,6.36,True,1,0.0718,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1486,1487,pH,SoilpH,production,6.36,True,1,0.0718,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1487,1488,pH,SoilpH,production,6.36,True,1,0.0718,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1488,1489,pH,SoilpH,production,6.36,True,1,0.0718,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1489,1490,pH,SoilpH,production,6.36,True,1,0.0718,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1490,1491,pH,SoilpH,production,6.36,True,1,0.0718,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1491,1492,pH,SoilpH,production,6.36,True,1,0.0718,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1492,1493,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1493,1494,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1494,1495,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1495,1496,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1496,1497,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1497,1498,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1498,1499,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1499,1500,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1500,1501,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1501,1502,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1502,1503,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1503,1504,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1504,1505,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1505,1506,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1506,1507,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1507,1508,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1508,1509,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1509,1510,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1510,1511,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1511,1512,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1512,1513,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1513,1514,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1514,1515,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1515,1516,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1516,1517,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1517,1518,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1518,1519,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1519,1520,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1520,1521,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1521,1522,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1522,1523,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1523,1524,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1524,1525,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1525,1526,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1526,1527,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1527,1528,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1528,1529,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1529,1530,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1530,1531,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1531,1532,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1532,1533,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1533,1534,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1534,1535,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1535,1536,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1536,1537,pH,SoilpH,production,8.3,True,1,0.125,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1537,1538,pH,SoilpH,production,5.41,True,1,0.559,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1538,1539,pH,SoilpH,production,5.41,True,1,0.559,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1539,1540,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1540,1541,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1541,1542,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1542,1543,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1543,1544,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1544,1545,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1545,1546,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1546,1547,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1547,1548,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1548,1549,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1549,1550,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1550,1551,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1551,1552,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1552,1553,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1553,1554,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1554,1555,pH,SoilpH,production,3.99,True,1,1.0,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1595,1596,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1596,1597,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1597,1598,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1598,1599,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1599,1600,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1600,1601,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1601,1602,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1602,1603,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1603,1604,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1604,1605,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1605,1606,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1606,1607,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1607,1608,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1608,1609,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1609,1610,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1610,1611,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1611,1612,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1612,1613,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1613,1614,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1614,1615,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1615,1616,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1616,1617,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1617,1618,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1618,1619,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1619,1620,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1620,1621,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1621,1622,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1622,1623,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1623,1624,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1624,1625,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1625,1626,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1626,1627,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1627,1628,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1628,1629,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1629,1630,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1630,1631,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1631,1632,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1632,1633,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1633,1634,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1634,1635,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1635,1636,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1636,1637,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1637,1638,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1638,1639,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1639,1640,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1640,1641,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1641,1642,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1642,1643,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1643,1644,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1644,1645,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1645,1646,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1646,1647,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1647,1648,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1648,1649,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1649,1650,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1650,1651,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1651,1652,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1652,1653,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1653,1654,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1654,1655,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1655,1656,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1656,1657,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1657,1658,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1658,1659,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1659,1660,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1660,1661,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1661,1662,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1662,1663,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1663,1664,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1664,1665,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1665,1666,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1666,1667,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1667,1668,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1668,1669,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1669,1670,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1670,1671,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1671,1672,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1672,1673,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1673,1674,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1674,1675,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1675,1676,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1676,1677,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1677,1678,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1678,1679,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1679,1680,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1680,1681,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1681,1682,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1682,1683,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1683,1684,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1684,1685,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1685,1686,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1686,1687,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1687,1688,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1688,1689,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1689,1690,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1690,1691,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1691,1692,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1692,1693,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1693,1694,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1694,1695,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1695,1696,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1696,1697,pH,SoilpH,production,8.11,True,1,0.0458,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1697,1698,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1698,1699,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1699,1700,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1700,1701,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1701,1702,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1702,1703,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1703,1704,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1704,1705,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1705,1706,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1706,1707,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1707,1708,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
1708,1709,pH,SoilpH,production,6.0,True,1,0.2564,interval,8.0,6.5,土壤复垦质量控制标准TD/T1036-2013
