序号,英文标题,中文标题,中文摘要
P09695,The effect of organic and conventional management practices on soil macropore structure in greenhouse vegetable production,有机和常规管理措施对温室蔬菜生产土壤大孔隙结构的影响,"温室蔬菜生产发展迅速，种植方式强烈影响土壤质量。然而，关于有机与常规温室蔬菜栽培之间土壤大孔隙结构差异的定量证据仍然缺乏。本研究在中国南京以南的采样点采集了有机和常规温室蔬菜的耕作层和犁底层配对土壤样品。利用工业计算机断层扫描（CT）技术测量土壤大孔隙特征，我们检验了不同种植方式对土壤大孔隙结构的影响，以及影响土壤大孔隙特征的主要因素。与常规温室蔬菜（CGV）生产相比，有机温室蔬菜（OGV）生产具有更多且质量更好的土壤大孔隙。OGV土壤耕作层的总大孔隙度平均为16.9%，是CGV土壤的两倍多。OGV土壤的孔径分布得到改善，传输孔隙（50–500 μm）的相对丰度增加，而大孔隙（>1,000 μm）的相对丰度降低。孔隙大小和形状数据表明，在耕作层，OGV土壤的土壤裂缝比CGV土壤少，但生物孔隙更多；在犁底层，根系生物孔隙也更多。此外，OGV土壤耕作层和犁底层的大孔隙形态均得到改善。特别是，OGV土壤耕作层的大孔隙连通性几乎是CGV土壤的10倍。土壤有机质（SOM）含量是影响大多数大孔隙特征（总大孔隙度、连通性、100–1,000 μm孔隙的相对孔隙度、所有小孔隙和伸长的中孔隙）的主导因素"
P09697,"Mixed plantations of Metasequoia glyptostroboides and Bischofia polycarpa change soil fungal and archaeal communities and enhance soil phosphorus availability in Shanghai, China",水杉与重阳木混交林改变了上海土壤真菌和古菌群落并提高了土壤有效磷含量,研究发现上海的城市森林存在土壤退化问题，特别是在纯林中。混交林因能促进有机质循环并增加土壤碳和养分含量，被认为可以提高土壤质量。尽管土壤微生物在调节土壤生物地球化学过程中起着至关重要的作用，但目前关于混交林如何影响土壤微生物（包括细菌、古菌和真菌）群落的知识仍然很少。本研究评估了位于中国上海的水杉和重阳木纯林及混交林中的土壤化学性质、土壤细菌、古菌和真菌群落的丰度和组成以及酶活性。结果显示，水杉和重阳木混交林中的土壤有效磷含量显著高于纯林，而在三种研究林分中，土壤有机碳、全氮和有效氮、全钾和有效钾含量没有观察到显著差异。与两种纯林相比，混交林中的真菌丰度更高。此外，真菌丰度与土壤有效磷含量呈正相关。在三种研究林分中，细菌和古菌群落的丰度和多样性未发现显著差异。相似性分析（ANOSIM）表明，混交林显著改变了古菌和真菌的群落组成，并伴随着碱性磷酸酶活性的增加。然而，细菌群落的ANOSIM分析显示不同林分之间没有显著的组间分离。总的来说，本研究结果表明，真菌和古菌群落比细菌群落对地上树种更敏感。此外，混交林显著增加了碱性磷酸酶的活性和土壤有效磷含量，表明用水杉和重阳木造林是缓解上海城市森林
P09779,2024 National Soil Environment Status Report,2024年全国土壤环境状况报告,
P09880,Spatial patterns and environmental functions of dissolved organic matter in grassland soils of China,中国草地土壤溶解性有机质的空间格局与环境功能,
P09905,Soil microbial DNA concentration is a powerful indicator for estimating soil microbial biomass C and N across arid and semi-arid regions in northern China,土壤微生物DNA浓度是估算中国北部干旱和半干旱地区土壤微生物生物量碳氮的有力指标,
P11205,"Effects of water quality, irrigation amount and nitrogen applied on soil salinity and cotton production under mulched drip irrigation in arid Northwest China",干旱西北地区膜下滴灌水质、灌水量和施氮量对土壤盐分及棉花产量的影响,
P11206,"Microplastics pollution in the soil mulched by dust-proof nets: A case study in Beijing, China",防尘网覆盖土壤中的微塑料污染：中国北京案例研究,"作为全球变化的驱动因素，微塑料逐渐引起了广泛关注。虽然MPs在水生系统中被广泛研究，但它们在陆地系统和土壤中的存在和命运尚不完全清楚。在中国，建筑用地必须覆盖防尘网以防治细颗粒物污染，这可能导致微塑料污染并增加生态风险。为了解覆盖防尘网的土壤中微塑料的污染特征和来源，我们在北京进行了一项案例研究。结果显示，防尘网覆盖土壤中微塑料的丰度在272到13,752 items/kg之间。大颗粒（>1000 mm）占研究区微塑料的很大比例（49.83%）。主要的微塑料聚合物类型是聚乙烯（50.12%）和聚丙烯（41.25%）。覆盖防尘网的建筑工地土壤中微塑料的累积量（平均4,910.2 items/kg）显著高于未覆盖土壤（平均840.8 items/kg），这表明防尘网是建筑用地土壤中微塑料的重要来源。我们应用了一种基于高分辨率遥感卫星图像并结合深度学习卷积神经网络的遥感数据分析技术，自动检测和分割防尘网。基于高分辨率遥感图像并使用U-net卷积神经网络，我们提取了北京防尘网的覆盖面积（18.6平方公里）。结合微塑料的丰度和防尘网的覆盖面积，我们粗略估计北京防尘网覆盖的土壤中累积了7.616×"
P11227,Health risk assessment of heavy metal(loid)s in park soils of the largest megacity in China by using Monte Carlo simulation coupled with Positive matrix factorization model,利用蒙特卡洛模拟结合正定矩阵因子模型评估中国最大超大城市公园土壤中重金属的健康风险,城市公园是居民进行户外活动的重要场所，公园土壤中的重金属对人体健康是否有害已引起人们的关注。本研究从中国上海78个城市公园采集了204份包含9种重金属的表层土壤样品，用于评估土壤中重金属引起的健康风险。结果显示，Hg、Cd和Pb是主要的富集污染物，比其他重金属构成更高的生态风险。通过结合正定矩阵因子模型（PMF）和相关性分析，识别出四种重金属来源（包括自然源、农业活动、工业生产和交通排放），贡献率分别为48.24%、7.03%、13.04%和31.69%。概率健康风险评估表明，所有人群的非致癌风险可以忽略不计。然而，总致癌风险不可忽略，儿童比成人更易感。源导向的健康风险评估结果显示，工业生产和交通排放是所有人群健康风险最重要的人为来源。我们的结果为城市公园重金属污染的预防和控制提供了科学支持。
P11279,Modeling analysis of the characteristics of selenium-rich soil in heavy metal high background area and its impact on main crops,重金属高背景区富硒土壤特征及其对主要作物影响的建模分析,为了提高农产品的质量，本研究探讨了重金属高背景区富硒土壤的特征及其对主要作物的影响。分析了硒元素的生物有效性和存在形态，并得出了土壤硒含量的分类标准。以安徽省石台县为研究区域，采集了该区域的土壤样品，并将采集结果制成了野外采样报告。利用统计学方法分析采样结果，获得了研究区域土壤中硒含量的测量结果。最后，建立了LSMM模型，以实现对重金属高背景区富硒土壤特征的有效分析。研究结果表明，在不同的重金属污染条件下，玉米、水稻和大豆作物的生长情况不同。总的来说，重金属会限制作物的健康生长；硒吸收活性的效应会直接或间接影响作物的生长发育；作物的硒富集率呈现出玉米>水稻>大豆的特征。
P11282,Evolution of redox activity of biochar during interaction with soil minerals: Effect on the electron donating and mediating capacities for Cr(VI) reduction,生物炭与土壤矿物相互作用过程中的氧化还原活性演化：对Cr(VI)还原的电子给予和介导能力的影响,土壤中的生物炭易随土壤矿物发生自然老化，这可能改变其电化学性质并与污染物发生氧化还原反应。本研究选择了可溶性矿物盐（FeCl3、MnCl2、AlCl3、CaCl2）和粘土矿物（高岭石）来研究与土壤矿物共老化对花生壳生物炭Cr(VI)还原氧化还原活性的影响。3个月的自然老化导致生物炭氧化，还原基团（即‒C‒OH）从26.8–43.7%减少到18.4–24.1%。由于矿物离子与生物炭之间的相互作用，除Mn(II)外，与其他矿物共老化进一步将‒C‒OH的比例降低至6.94–22.2%，导致矿物-生物炭复合体和新矿物（如β-FeOOH）的形成。由于其还原性，Mn(II)表现出最小的减少甚至略微增加的‒C‒OH，而其自身被氧化为Mn(III)和Mn(IV)。‒C‒OH的减少导致原始生物炭的Cr(VI)还原速率常数从2.18–2.47 × 10^-2 h^-1降低到老化生物炭的0.71–1.95 × 10^-2 h^-1，其中与Fe(III)共老化表现出所有矿物中最低的还原速率常数。生物炭的电子介导能力在单独老化或与Al、Ca和高岭石共老化后也有所下降，而与Fe(III)和Mn(II)共老化通过F
P11286,Use of machine-learning and receptor models for prediction and source apportionment of heavy metals in coastal reclaimed soils,利用机器学习和受体模型预测沿海围垦土壤重金属并进行源解析,土壤重金属（HMs）源和空间分布的定量估算对于制定土壤保护和修复策略至关重要。作为特殊的土壤生态系统，沿海围垦地区的人类活动加剧通常会导致土壤重金属污染。本研究旨在对沿海围垦土壤中重金属的来源进行解析并预测其空间分布。从中国东部经过集约化农业利用的围垦区采集了241个表层（0-20厘米）土壤和沉积物样品。测量了土壤和沉积物中As、Cr、Cu、Ni、Pb、Zn、Cd和Hg的浓度，以及有机碳、氮、磷、pH、Cl、粘土、粉砂、砂、CaO、Fe2O3、Al2O3和SiO2。利用随机森林（RF）和正定矩阵因子分解（PMF）模型识别并解析了重金属的潜在来源。根据模型，自然源和部分人为源、农业活动以及太阳能发电和车辆尾气排放对重金属总量的贡献率分别为42.9%、28.9%和28.2%。具体而言，65.0%的As、36.6%的Cr、49.1%的Cu、46.4%的Ni、39.5%的Pb和44.0%的Zn源自自然和部分人为来源。农业活动对围垦土壤中Cd和Hg的贡献率分别为54.9%和46.4%。太阳能发电和车辆尾气排放对Cr和Pb有显著影响，贡献率分别为39.0%和28.0%。此外，基于土壤变量测量，RF
P01225,Distribution patterns and sources of heavy metals in soils from an industry undeveloped city in Southern China,中国南方工业不发达城市土壤中重金属的分布格局及来源,城市土壤中重金属的累积来源于天然母质和复杂的人为排放源。本文调查了中国南方工业不发达城市（海口）城市土壤中的金属污染，这是定量评估不同来源金属贡献的理想场所。海口城市土壤中大多数重金属的浓度远低于其指导值和中国其他大城市的土壤。相比之下，本研究中金属的化学形态与其他城市相似。重金属的空间分布和主成分分析（PCA）揭示，玄武岩母质、交通排放和燃煤是控制土壤中金属分布的主要因素。海口土壤的铅同位素特征与北京和上海的土壤有很大不同，但与广州的土壤相似，这表明南方城市中 Pb 的来源具有共性。铅同位素三元混合模型的结果表明，天然背景、燃煤和交通排放源对 Pb 的贡献分别为 5.3–82.4%（平均：39.7 ± 21.1%）、0–85.7%（平均：25.5 ± 24.6%）和 1.9–64%（平均：34.8 ± 22.9%）。这表明交通排放仍然是海口 Pb 最重要的人为来源。
