序号,英文标题,中文标题,中文摘要
P00979,Overcoming soil discrepancy in Vis-NIR soil organic matter prediction: A deep transfer learning framework,克服 Vis-NIR 土壤有机质预测中的土壤差异：一种深度迁移学习框架,可见光和近红外（Vis-NIR）光谱技术已成为一种快速、无损且具有成本效益的土壤有机质（SOM）预测替代方法。然而，土壤条件的多变性，如水分水平、土壤类型和区域特征的差异，会阻碍传统预测模型在新的或不同数据集上的应用性能。本研究的主要目的是证明深度迁移学习在显著域偏移下相对于传统基线的相对改进，从而证明大规模土壤监测的潜力，并为未来应用中减少校准成本提供途径。为了解决上述问题，我们提出了一种基于域适应技术的迁移学习框架，采用深度神经网络利用具有实测SOM含量的现有土壤样本来训练模型，以预测未知土壤样品的SOM含量。具体而言，我们开发了一种基于深度神经网络的新型SOM预测模型，并针对零样本和少样本场景设计了基于域适应技术的迁移学习框架。该方法通过在不同水分水平和不同地理区域采集的两个SOM数据集上的实验进行了验证。预测性能使用??2、RPD和RMSE进行评估。对于具有不同含水量的SOM数据集，零样本场景的??2、RPD和RMSE平均值分别为0.408、1.317和9.087，而少样本场景将平均性能提高到0.422、1.322和8.978。对于从不同区域采集的SOM数据集，零样本场景的??
P01423,"Simulation, prediction and optimization of heavy metal adsorption by metal-organic frameworks with machine learning",基于机器学习的金属有机框架重金属吸附模拟、预测与优化,金属有机框架（MOFs）独特的结构和复杂特性模糊了对重金属（HM）去除过程和机制的理解。本研究建立了一个可解释的机器学习（ML）框架，使用包含44个特征的1225个数据点，预测89种MOF复合材料对六种重金属的吸附容量。优化的组合梯度提升决策树模型实现了卓越的准确性（测试R2 = 0.921–0.962；Zn(II)外部验证R2 = 0.914）。利用Shapley加性解释与偏依赖图相结合来解释模型结果。吸附条件、合成参数、吸附剂性质、重金属特征和官能团的重要性分别为38.99%、20.39%、19.69%、12.19%和8.74%。吸附对pH值表现出三相响应：在pH 2–6内增强，在pH 6–8时适度降低，在pH 8–10以上受到抑制，这由多参数相互作用驱动。对MOF的合成条件进行了优化，包括最佳的孔径匹配（0.5–3 nm）、温度控制结晶度（100–200°C）和干燥时间限制（<10 h）。该框架将ML预测与吸附化学联系起来，实现了用于环境修复的数据驱动材料优化。
P01947,Profiling the Chemical Exposomic Landscape of Esophageal Squamous Cell Carcinoma,食管鳞状细胞癌的化学暴露组学图谱分析,
P02690,A machine learning-based model framework for predicting uplift capacity factor of circular plate anchor in multi-layer clay,基于机器学习的多层粘土圆形板锚上拔承载力因子预测模型框架,本研究采用结合有限元模拟的机器学习模型，预测在不排水、无重力多层粘土中圆形板锚的极限上拔承载力。开发了预测数据集和机器学习框架，在均质、线性和分层粘土条件下均表现出高准确性，预测结果与模拟结果高度一致。参数显著性分析显示，锚板直径4倍范围内的平均抗剪强度是最关键因素，其次是2倍和0.5倍直径区域。这突显了螺旋锚尺寸作为关键预测指标的重要性，而海床嵌入深度的影响有限。机器学习方法为经验方法和有限元方法提供了一种高效的替代方案，在大幅减少计算时间的同时实现了相当的可靠性。该模型建立了一种快速预测抗拔系数的新方法，对于传统方法面临复杂性约束的多层土壤条件具有特别价值。
P02803,Forest Fuel Load Estimation Using Combined Sentinel-1 and Sentinel-2 Data: A Case Study of the Greater Khingan Mountains in China,基于Sentinel-1和Sentinel-2数据的森林可燃物载量估算：以中国大兴安岭地区为例,森林可燃物载量的准确估算对于有效的森林管理和火险评估至关重要。本研究提出了一种通过整合哨兵1号SAR和哨兵2号光学数据来估算大兴安岭地区FFL的方法。组合数据提供了互补的结构和光谱信息，允许对森林特征进行更全面的分析。我们评估了多种模型，包括简单线性回归、多元线性回归、随机森林、XGBoost和多层感知器。结果表明，集成模型（特别是XGBoost和RF）达到了最高精度，其中XGBoost在使用组合数据源时获得了最低的MAE（18.43 t/hm²）、最低的RMSE（25.50 t/hm²）和最高的R²（0.86）。哨兵2号数据在单源模型中始终表现更好，突出了多源数据融合在森林可燃物估算中的价值。该方法可扩展到其他地区，为森林可燃物评估提供了稳健的方法并增强了火险管理。
P03481,Explainable machine learning predictive model for unconfined compressive strength of micron material stabilized soil,微米材料稳定土无侧限抗压强度的可解释机器学习预测模型,传统的水泥混合微米材料土壤加固技术因成本高昂，在道路工程中的应用受到限制。同时，水泥生产过程中释放的二氧化碳对环境有显著的负面影响。针对这些问题，本研究提出了一种创新解决方案，即使用来自工业废料的微米级二氧化硅粉末、氧化铝粉末和铁粉作为土壤加固的改性剂。该解决方案有望减少水泥用量并提高土壤的无侧限抗压强度（UCS）。首先，通过实验室试验，本研究测试了不同配比的微米级二氧化硅粉末、氧化铝粉末和铁粉对土壤UCS的影响，并建立了相应的实验数据库。其次，为了预测微米材料稳定土的UCS，本研究使用了六种由随机搜索（RS）优化的机器学习（ML）方法构建UCS预测模型，并使用四个评估指标综合评估了它们的预测性能。最后，结果表明，eXtreme Gradient Boosting (XGB)模型在四个性能指标上表现优异，能够准确预测微米材料稳定土的UCS，测试集的决定系数为0.95。本研究为道路工程中稳定土的设计和施工提供了可靠的数据库和ML模型支持。
P03746,Impact of agrochemical use on groundwater quality in intensive farming regions,集约化农业区农用化学品使用对地下水质量的影响,
P03851,Variations in maximum freezing depth in Northeast China from 1975 to 2024 using a machine learning model,基于机器学习模型的1975-2024年中国东北最大冻土深度变化,利用气象站监测数据和遥感再分析数据构建了基于机器学习的冻土深度预测模型，系统分析了1975-2024年中国东北季节性冻土（SFG）的最大冻土深度（MFD）。机器学习模型（MLM）的模拟结果显示，过去50年中国东北SFG的MFD呈下降趋势，平均变化速率为-8.54厘米/十年。中国东北各年代的平均最大冻土深度（AMFD）分别为：136.71厘米（1975-1984）、131.96厘米（1985-1994）、123.07厘米（1995-2004）、110.82厘米（2005-2014）和104.58厘米（2015-2024）。过去50年中，中国东北各AMFD区间占据的面积在冻土深度<160厘米的区域有所增加，而冻土深度>160厘米的区域呈下降趋势。
P04671,"Microplastic Pollution and Its Ecological Risks in the Xisha Islands, South China Sea",南海西沙群岛微塑料污染及其生态风险,中国正面临日益严重的海洋微塑料污染问题。尽管南海是中国最大的海域，但该区域微塑料污染的生态危害及现状尚未得到系统全面的调查。本研究分析了南海西沙群岛不同环境介质和生物样本中微塑料的丰度、分布及特征，并对该区域的微塑料污染进行了生态风险评估。结果表明，沉积物、土壤、水体、鱼类和鸟类中的微塑料丰度分别为 41.56 ± 19.12 items/kg、92.94 ± 111.05 items/kg、2.89 ± 1.92 items/L、2.57 ± 2.12 items/ind 和 1.702 ± 1.50 items/ind。通过评估污染负荷指数（PLI）、聚合物危害指数（PHI）和潜在生态风险指数（PERI），发现南海西沙群岛整体 PLI 显示为轻微污染，PHI 处于高风险水平，而 PERI 样本除土壤和海水处于中等风险水平外，其余均无风险。
P05440,Identification and Forecasting of Key Influencing Factors in China’s Agricultural Carbon Emissions: Based on Machine Learning Method,基于机器学习方法的中国农业碳排放关键影响因素识别与预测,识别影响农业碳排放的关键因素并准确预测未来趋势对于实现碳达峰和碳中和目标至关重要。本研究旨在评估1997年至2022年的农业碳排放，构建准确的模型以识别关键影响因素，并利用智能预测系统预测2023年至2030年的农业碳排放以讨论风险管理。此外，采用Dagum方法探讨了中国农业碳排放的区域差异。结果显示，1997年至2022年，中国农业碳排放呈波动趋势，2015年达到峰值，随后经历了一段下降期，近年来有所温和反弹。Elastic Net回归识别出包括农机水平(MA)、农机数量(AT)和农业产业结构升级(AICE)在内的11个关键变量，是农业碳排放的主要决定因素。此外，RF-PSO方法显示出最高的预测精度，预测2027年农业碳排放将出现一个小峰值，随后趋于稳定。在区域上，排放存在不平衡，转移强度占总差异的37.078%。因此，建议中国政府实施区域性的农业碳排放控制策略，培育新型优质农业生产力，并推广先进技术。
P09356,"Advances in Microbial Remediation of Heavy Metal-Contaminated Soils: Mechanisms, Synergistic Technologies, Field Applications and Future Perspectives",重金属污染土壤微生物修复进展：机制、协同技术、田间应用与未来展望,重金属污染对土壤环境构成了重大的全球威胁，强调了有效和可持续修复技术的必要性。本综述系统地总结了重金属污染土壤微生物修复领域的进展，围绕四个主要维度进行组织：修复机制、协同技术、田间应用和未来前景。首先，阐述了修复机制，包括分子相互作用、细胞适应和群落水平的协作响应。其次，评估了微生物与功能材料和生物电化学系统（BES）的整合，这些材料提供支持、电子介导和微环境调节，显著提高了修复效率和稳定性。此外，说明性的田间案例展示了从实验室规模到田间应用转化过程中的关键技术途径和成本效益。最后，讨论了合成生物学工程微生物、人工智能驱动的微生物设计、循环经济价值恢复以及治理创新等新兴前沿领域，提出了构建“可预测-可控-可持续”微生物修复平台的基本要素。本综述旨在为研究人员提供全面的知识框架，并为从业者和政策制定者提供决策指导，从而推动微生物修复向更高效率、可靠性和可扩展性方向发展。
