sample_id,site_id,source_id,province,pollution_type,OI_prod_formal,has_obstacle_prod_formal,OI_prod_extended,has_obstacle_prod_extended,OI_eco_formal,has_obstacle_eco_formal,OI_eco_extended,has_obstacle_eco_extended,prod_obstacle_level,eco_obstacle_level,target_version
200,201,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
201,202,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
202,203,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
203,204,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
204,205,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
205,206,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
206,207,https://figshare.com/articles/22785971,陕西,HM,0.0542,1,0.0542,1,0.0,0,0.0,0,中障碍,无障碍,v0.8_gold
207,208,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
208,209,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
209,210,https://figshare.com/articles/22785971,四川,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
210,211,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
211,212,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
212,213,https://figshare.com/articles/22785971,四川,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
213,214,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
214,215,https://figshare.com/articles/22785971,四川,HM,0.1384,1,0.1384,1,0.1495,1,0.1495,1,高障碍,高障碍,v0.8_gold
215,216,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
216,217,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
217,218,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
218,219,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
219,220,https://figshare.com/articles/22785971,四川,HM,0.1277,1,0.1277,1,0.1466,1,0.1466,1,中障碍,高障碍,v0.8_gold
220,221,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
221,222,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
222,223,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
223,224,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
224,225,https://figshare.com/articles/22785971,四川,HM,0.2444,1,0.2444,1,0.1376,1,0.1376,1,高障碍,中障碍,v0.8_gold
225,226,https://figshare.com/articles/22785971,四川,HM,0.182,1,0.182,1,0.1232,1,0.1232,1,高障碍,中障碍,v0.8_gold
226,227,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
227,228,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
228,229,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
229,230,https://figshare.com/articles/22785971,重庆,HM,0.0704,1,0.0704,1,0.0453,1,0.0453,1,中障碍,中障碍,v0.8_gold
230,231,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
231,232,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
232,233,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
233,234,https://figshare.com/articles/22785971,重庆,HM,0.0683,1,0.0683,1,0.0,0,0.0,0,中障碍,无障碍,v0.8_gold
234,235,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
235,236,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
236,237,https://figshare.com/articles/22785971,重庆,HM,0.0751,1,0.0751,1,0.0,0,0.0,0,中障碍,无障碍,v0.8_gold
237,238,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
238,239,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
239,240,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
240,241,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
241,242,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
242,243,https://figshare.com/articles/22785971,四川,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
243,244,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
244,245,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
245,246,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
246,247,https://figshare.com/articles/22785971,重庆,HM,0.1101,1,0.1101,1,0.127,1,0.127,1,中障碍,中障碍,v0.8_gold
247,248,https://figshare.com/articles/22785971,四川,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
248,249,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
249,250,https://figshare.com/articles/22785971,四川,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
250,251,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
251,252,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
252,253,https://figshare.com/articles/22785971,陕西,HM,0.6585,1,0.6585,1,0.6585,1,0.6585,1,高障碍,高障碍,v0.8_gold
253,254,https://figshare.com/articles/22785971,陕西,HM,0.4991,1,0.4991,1,0.3771,1,0.3771,1,高障碍,高障碍,v0.8_gold
254,255,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
255,256,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
256,257,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
257,258,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
258,259,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
259,260,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
260,261,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
261,262,https://figshare.com/articles/22785971,重庆,HM,0.0553,1,0.0553,1,0.0584,1,0.0584,1,中障碍,中障碍,v0.8_gold
262,263,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
263,264,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
264,265,https://figshare.com/articles/22785971,陕西,HM,0.0895,1,0.0895,1,0.091,1,0.091,1,中障碍,中障碍,v0.8_gold
265,266,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
266,267,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
267,268,https://figshare.com/articles/22785971,重庆,HM,0.0798,1,0.0798,1,0.0,0,0.0,0,中障碍,无障碍,v0.8_gold
268,269,https://figshare.com/articles/22785971,重庆,HM,0.1275,1,0.1275,1,0.1586,1,0.1586,1,中障碍,高障碍,v0.8_gold
269,270,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
270,271,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
271,272,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
272,273,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
273,274,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
274,275,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
275,276,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
276,277,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
277,278,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
278,279,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
279,280,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
280,281,https://figshare.com/articles/22785971,贵州,HM,0.1382,1,0.1382,1,0.1188,1,0.1188,1,高障碍,中障碍,v0.8_gold
281,282,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
282,283,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
283,284,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
284,285,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
285,286,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
286,287,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
287,288,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
288,289,https://figshare.com/articles/22785971,贵州,HM,0.1047,1,0.1047,1,0.0777,1,0.0777,1,中障碍,中障碍,v0.8_gold
289,290,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
290,291,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
291,292,https://figshare.com/articles/22785971,贵州,HM,0.1535,1,0.1535,1,0.1734,1,0.1734,1,高障碍,高障碍,v0.8_gold
292,293,https://figshare.com/articles/22785971,贵州,HM,0.04,1,0.04,1,0.0,0,0.0,0,中障碍,无障碍,v0.8_gold
293,294,https://figshare.com/articles/22785971,贵州,HM,0.095,1,0.095,1,0.0,0,0.0,0,中障碍,无障碍,v0.8_gold
294,295,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
295,296,https://figshare.com/articles/22785971,四川,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
296,297,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
297,298,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
298,299,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
299,300,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
300,301,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
301,302,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
302,303,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
303,304,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
304,305,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
305,306,https://figshare.com/articles/22785971,贵州,HM,0.1604,1,0.1604,1,0.1829,1,0.1829,1,高障碍,高障碍,v0.8_gold
306,307,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
307,308,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
308,309,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
309,310,https://figshare.com/articles/22785971,陕西,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
310,311,https://figshare.com/articles/22785971,贵州,HM,0.2259,1,0.2259,1,0.2115,1,0.2115,1,高障碍,高障碍,v0.8_gold
311,312,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
312,313,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
313,314,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
314,315,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
315,316,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
316,317,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
317,318,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
318,319,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
319,320,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
320,321,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
321,322,https://figshare.com/articles/22785971,贵州,HM,0.2139,1,0.2139,1,0.1908,1,0.1908,1,高障碍,高障碍,v0.8_gold
322,323,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
323,324,https://figshare.com/articles/22785971,贵州,HM,0.307,1,0.307,1,0.2661,1,0.2661,1,高障碍,高障碍,v0.8_gold
324,325,https://figshare.com/articles/22785971,贵州,HM,0.1493,1,0.1493,1,0.1643,1,0.1643,1,高障碍,高障碍,v0.8_gold
325,326,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
326,327,https://figshare.com/articles/22785971,贵州,HM,0.1429,1,0.1429,1,0.0893,1,0.0893,1,高障碍,中障碍,v0.8_gold
327,328,https://figshare.com/articles/22785971,四川,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
328,329,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
329,330,https://figshare.com/articles/22785971,贵州,HM,0.2316,1,0.2316,1,0.2071,1,0.2071,1,高障碍,高障碍,v0.8_gold
330,331,https://figshare.com/articles/22785971,四川,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
331,332,https://figshare.com/articles/22785971,贵州,HM,0.1778,1,0.1778,1,0.1593,1,0.1593,1,高障碍,高障碍,v0.8_gold
332,333,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
333,334,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
334,335,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
335,336,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
336,337,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
337,338,https://figshare.com/articles/22785971,陕西,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
338,339,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
339,340,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
340,341,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
341,342,https://figshare.com/articles/22785971,贵州,HM,0.1377,1,0.1377,1,0.1633,1,0.1633,1,高障碍,高障碍,v0.8_gold
342,343,https://figshare.com/articles/22785971,陕西,HM,0.1588,1,0.1588,1,0.1794,1,0.1794,1,高障碍,高障碍,v0.8_gold
343,344,https://figshare.com/articles/22785971,陕西,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
344,345,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
345,346,https://figshare.com/articles/22785971,贵州,HM,0.2991,1,0.2991,1,0.3151,1,0.3151,1,高障碍,高障碍,v0.8_gold
346,347,https://figshare.com/articles/22785971,重庆,HM,0.2247,1,0.2247,1,0.2224,1,0.2224,1,高障碍,高障碍,v0.8_gold
347,348,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
348,349,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
349,350,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
350,351,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
351,352,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
352,353,https://figshare.com/articles/22785971,贵州,HM,0.0853,1,0.0853,1,0.0845,1,0.0845,1,中障碍,中障碍,v0.8_gold
353,354,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
354,355,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
355,356,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
356,357,https://figshare.com/articles/22785971,陕西,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
357,358,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
358,359,https://figshare.com/articles/22785971,重庆,HM,0.1018,1,0.1018,1,0.0598,1,0.0598,1,中障碍,中障碍,v0.8_gold
359,360,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
360,361,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
361,362,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
362,363,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
363,364,https://figshare.com/articles/22785971,贵州,HM,0.5009,1,0.5009,1,0.3671,1,0.3671,1,高障碍,高障碍,v0.8_gold
364,365,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
365,366,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
366,367,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
367,368,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
368,369,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
369,370,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
370,371,https://figshare.com/articles/22785971,陕西,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
371,372,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
372,373,https://figshare.com/articles/22785971,贵州,HM,0.0699,1,0.0699,1,0.0748,1,0.0748,1,中障碍,中障碍,v0.8_gold
373,374,https://figshare.com/articles/22785971,贵州,HM,0.047,1,0.047,1,0.0283,1,0.0283,1,中障碍,中障碍,v0.8_gold
374,375,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
375,376,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
376,377,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
377,378,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
378,379,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
379,380,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
380,381,https://figshare.com/articles/22785971,贵州,HM,0.1873,1,0.1873,1,0.1998,1,0.1998,1,高障碍,高障碍,v0.8_gold
381,382,https://figshare.com/articles/22785971,贵州,HM,0.0429,1,0.0429,1,0.0464,1,0.0464,1,中障碍,中障碍,v0.8_gold
382,383,https://figshare.com/articles/22785971,四川,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
383,384,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
384,385,https://figshare.com/articles/22785971,重庆,HM,0.3066,1,0.3066,1,0.3066,1,0.3066,1,高障碍,高障碍,v0.8_gold
385,386,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
386,387,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
387,388,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
388,389,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
389,390,https://figshare.com/articles/22785971,重庆,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
390,391,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
391,392,https://figshare.com/articles/22785971,陕西,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
392,393,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
393,394,https://figshare.com/articles/22785971,贵州,HM,0.0718,1,0.0718,1,0.0,0,0.0,0,中障碍,无障碍,v0.8_gold
394,395,https://figshare.com/articles/22785971,贵州,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
