sample_id,site_id,source_id,province,pollution_type,split,subset,split_strategy,split_version,split_site_group,split_source_group,split_region_holdout,region
6165,6166,10.3389/fenvs.2023.1114027,浙江,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6166,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6166,6167,10.3389/fenvs.2023.1114027,内蒙古,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6167,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6167,6168,10.3389/fenvs.2023.1114027,广东,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6168,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6168,6169,10.3389/fenvs.2023.1114027,广东,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6169,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6169,6170,10.3389/fenvs.2023.1114027,上海,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6170,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6170,6171,10.3389/fenvs.2023.1114027,天津,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6171,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6171,6172,10.3389/fenvs.2023.1114027,广东,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6172,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6172,6173,10.3389/fenvs.2023.1114027,浙江,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6173,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6173,6174,10.3389/fenvs.2023.1114027,广西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6174,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6174,6175,10.3389/fenvs.2023.1114027,内蒙古,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6175,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6175,6176,10.3389/fenvs.2023.1114027,山西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6176,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6176,6177,10.3389/fenvs.2023.1114027,吉林,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6177,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6177,6178,10.3389/fenvs.2023.1114027,辽宁,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6178,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6178,6179,10.3389/fenvs.2023.1114027,吉林,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6179,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6179,6180,10.3389/fenvs.2023.1114027,吉林,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6180,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6180,6181,10.3389/fenvs.2023.1114027,吉林,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6181,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6181,6182,10.3389/fenvs.2023.1114027,甘肃,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6182,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6182,6183,10.3389/fenvs.2023.1114027,云南,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6183,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6183,6184,10.3389/fenvs.2023.1114027,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6184,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6184,6185,10.3389/fenvs.2023.1114027,山西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6185,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6185,6186,10.3389/fenvs.2023.1114027,上海,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6186,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6186,6187,10.3389/fenvs.2023.1114027,广东,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6187,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6187,6188,10.3389/fenvs.2023.1114027,山西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6188,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6188,6189,10.3389/fenvs.2023.1114027,上海,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6189,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6189,6190,10.3389/fenvs.2023.1114027,广东,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6190,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6190,6191,10.3389/fenvs.2023.1114027,黑龙江,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6191,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6191,6192,10.3389/fenvs.2023.1114027,辽宁,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6192,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6192,6193,10.3389/fenvs.2023.1114027,陕西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6193,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6193,6194,10.3389/fenvs.2023.1114027,广西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6194,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6194,6195,10.3389/fenvs.2023.1114027,浙江,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6195,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6195,6196,10.3389/fenvs.2023.1114027,黑龙江,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6196,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6196,6197,10.3389/fenvs.2023.1114027,天津,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6197,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6197,6198,10.3389/fenvs.2023.1114027,新疆,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6198,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6198,6199,10.3389/fenvs.2023.1114027,吉林,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6199,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6199,6200,10.3389/fenvs.2023.1114027,内蒙古,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6200,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6200,6201,10.3389/fenvs.2023.1114027,山西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6201,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6201,6202,10.3389/fenvs.2023.1114027,黑龙江,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6202,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6202,6203,10.3389/fenvs.2023.1114027,山西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6203,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6203,6204,10.3389/fenvs.2023.1114027,浙江,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6204,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6204,6205,10.3389/fenvs.2023.1114027,安徽,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6205,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6205,6206,10.3389/fenvs.2023.1114027,新疆,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6206,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6206,6207,10.3389/fenvs.2023.1114027,甘肃,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6207,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6207,6208,10.3389/fenvs.2023.1114027,安徽,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6208,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6208,6209,10.3389/fenvs.2023.1114027,重庆,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6209,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6209,6210,10.3389/fenvs.2023.1114027,湖南,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6210,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6210,6211,10.3389/fenvs.2023.1114027,福建,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6211,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6211,6212,10.3389/fenvs.2023.1114027,四川,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6212,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6212,6213,10.3389/fenvs.2023.1114027,四川,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6213,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6213,6214,10.3389/fenvs.2023.1114027,宁夏,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6214,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6214,6215,10.3389/fenvs.2023.1114027,四川,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6215,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6215,6216,10.3389/fenvs.2023.1114027,内蒙古,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6216,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6216,6217,10.3389/fenvs.2023.1114027,青海,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6217,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6217,6218,10.3389/fenvs.2023.1114027,青海,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6218,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6218,6219,10.3389/fenvs.2023.1114027,西藏,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6219,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6219,6220,10.3389/fenvs.2023.1114027,上海,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6220,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6220,6221,10.3389/fenvs.2023.1114027,陕西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6221,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6221,6222,10.3389/fenvs.2023.1114027,江苏,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6222,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6222,6223,10.3389/fenvs.2023.1114027,浙江,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6223,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6223,6224,10.3389/fenvs.2023.1114027,天津,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6224,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6224,6225,10.3389/fenvs.2023.1114027,上海,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6225,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6225,6226,10.3389/fenvs.2023.1114027,黑龙江,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6226,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6226,6227,10.3389/fenvs.2023.1114027,河北,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6227,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6227,6228,10.3389/fenvs.2023.1114027,青海,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6228,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6228,6229,10.3389/fenvs.2023.1114027,山西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6229,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6229,6230,10.3389/fenvs.2023.1114027,广东,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6230,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6230,6231,10.3389/fenvs.2023.1114027,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6231,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6231,6232,10.3389/fenvs.2023.1114027,广东,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6232,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6232,6233,10.3389/fenvs.2023.1114027,山东,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6233,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6233,6234,10.3389/fenvs.2023.1114027,黑龙江,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6234,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6234,6235,10.3389/fenvs.2023.1114027,内蒙古,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6235,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6235,6236,10.3389/fenvs.2023.1114027,广东,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6236,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6236,6237,10.3389/fenvs.2023.1114027,内蒙古,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6237,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6237,6238,10.3389/fenvs.2023.1114027,陕西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6238,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6238,6239,10.3389/fenvs.2023.1114027,安徽,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6239,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6239,6240,10.3389/fenvs.2023.1114027,甘肃,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6240,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6240,6241,10.3389/fenvs.2023.1114027,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6241,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6241,6242,10.3389/fenvs.2023.1114027,河北,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6242,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6242,6243,10.3389/fenvs.2023.1114027,广西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6243,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6243,6244,10.3389/fenvs.2023.1114027,内蒙古,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6244,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6244,6245,10.3389/fenvs.2023.1114027,河北,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6245,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6245,6246,10.3389/fenvs.2023.1114027,山西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6246,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6246,6247,10.3389/fenvs.2023.1114027,辽宁,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6247,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6247,6248,10.3389/fenvs.2023.1114027,天津,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6248,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6248,6249,10.3389/fenvs.2023.1114027,吉林,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6249,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6249,6250,10.3389/fenvs.2023.1114027,安徽,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6250,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6250,6251,10.3389/fenvs.2023.1114027,安徽,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6251,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6251,6252,10.3389/fenvs.2023.1114027,四川,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6252,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6252,6253,10.3389/fenvs.2023.1114027,四川,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6253,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6253,6254,10.3389/fenvs.2023.1114027,广东,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6254,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6254,6255,10.3389/fenvs.2023.1114027,新疆,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6255,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6255,6256,10.3389/fenvs.2023.1114027,安徽,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6256,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6256,6257,10.3389/fenvs.2023.1114027,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6257,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6257,6258,10.3389/fenvs.2023.1114027,江苏,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6258,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
6258,6259,10.3389/fenvs.2023.1114027,广西,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,6259,10.3389/fenvs.2023.1114027,"skipped: province 过多, 本版不强制",
